,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
1090,p1091,s14847,XSOAR,Phishing Investigation - Generic v2,"Use this playbook to investigate and remediate a potential phishing incident. The playbook simultaneously engages with the user that triggered the incident, while investigating the incident itself.  The final remediation tasks are always decided by a human analyst.",extracts the email address of the reporting user,regular,Builtin extracts the email address of the reporting user,Builtin
1091,p1092,s14849,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,engages,title, engages,
1091,p1092,s14850,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,notifys management chain,regular, notifys management chain,
1091,p1092,s14851,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,initials triage,regular, initials triage,
1091,p1092,s14852,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,investigations Step 1: Initial Inspection,title, investigations Step 1: Initial Inspection,
1091,p1092,s14853,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,inspects the email body for malicious URLs,regular, inspects the email body for malicious URLs,
1091,p1092,s14854,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,inspects the email attachments,regular, inspects the email attachments,
1091,p1092,s14855,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,iss the sender name or email address identified as bad by threat feeds?,regular, iss the sender name or email address identified as bad by threat feeds?,
1091,p1092,s14856,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,checks if the hostname is being misrepresented?,regular, checks if the hostname is being misrepresented?,
1091,p1092,s14857,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,iss this a real phishing email?,condition, iss this a real phishing email?,
1091,p1092,s14858,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,closes the investigation as false positive,regular, closes the investigation as false positive,
1091,p1092,s14861,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,investigations Step 2: Deeper Analysis,title, investigations Step 2: Deeper Analysis,
1091,p1092,s14862,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,gets all the URLs from the email,regular, gets all the URLs from the email,
1091,p1092,s14863,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,gets all the hostnames inside the email,regular, gets all the hostnames inside the email,
1091,p1092,s14864,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,fetchs all the files from the URL,regular, fetchs all the files from the URL,
1091,p1092,s14865,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,ares the files download malicious - hash inspection?,condition, ares the files download malicious - hash inspection?,
1091,p1092,s14866,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,ares the files download malicious - static and dynamic analysis?,condition, ares the files download malicious - static and dynamic analysis?,
1091,p1092,s14867,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,iss any URL malicious based on sandbox inspection?,condition, iss any URL malicious based on sandbox inspection?,
1091,p1092,s14868,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,"considers this email as phishing and move to ""Response Section""",regular," considers this email as phishing and move to ""Response Section""",
1091,p1092,s14871,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,investigations Step 3: Is it a Campaign?,title, investigations Step 3: Is it a Campaign?,
1091,p1092,s14872,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,dids we have a similar phishing email earlier?,condition, dids we have a similar phishing email earlier?,
1091,p1092,s14873,XSOAR,Phishing Playbook - Manual,Master playbook for phishing incidents. This playbook is a manual playbook.,marks this as a campaign rather than isolated incident.,regular, marks this as a campaign rather than isolated incident.,
