id,vendor,playbook_name,playbook_description,tags,steps,actuator,step_types,step_names,step_id,step_description
p52,CISA,Parse Email,no description,[],14,,Activity,Add enrichment data to tickets,s16203, Add enrichment data to tickets
p52,CISA,Parse Email,no description,[],14,,Activity,Create SOAR events for each ticket,s16205, Create SOAR events for each ticket
p52,CISA,Parse Email,no description,[],14,Human,Activity,Analysts respond to Email Tickets,s16208,Human Analysts respond to Email Tickets
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Event,Receive Domain from Threat feed,s16209, Receive Domain from Threat feed
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Open Case,s16210, Open Case
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Domain Reputation Check,s16211, Domain Reputation Check
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Query Block List,s16212, Query Block List
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Add Business Justification,s16213, Add Business Justification
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Block Domain,s16214, Block Domain
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Add Auto Business Justification,s16216, Add Auto Business Justification
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Close Case,s16217, Close Case
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Append Domain Block List,s16218, Append Domain Block List
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Activity,Append Domain White List,s16219, Append Domain White List
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Gateway,Domain Visited?,s16220, Domain Visited?
p53,CISA,Domain IOC Response Ex1,no description,[],16,,Gateway,Block?,s16221, Block?
p53,CISA,Domain IOC Response Ex1,no description,[],16,Human,Activity,Analyst Judgement,s16222,Human Analyst Judgement
p53,CISA,Domain IOC Response Ex1,no description,[],16,Human,Activity,Add Business Justification,s16223,Human Add Business Justification
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,StartEvent,Domain IOC,s16225, Domain IOC
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Add Event Details to Case,s16227, Add Event Details to Case
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Lookup Domain Reputation,s16228, Lookup Domain Reputation
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Update Case & Increment Seen Count,s16230, Update Case & Increment Seen Count
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Query if Domain Visted,s16231, Query if Domain Visted
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Add Tag to Repository,s16232, Add Tag to Repository
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Increment Visited Count,s16234, Increment Visited Count
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Update & Close Case,s16235, Update & Close Case
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Gateway,First Seen?,s16236, First Seen?
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Gateway,Domain Tagged in Repository?,s16239, Domain Tagged in Repository?
p54,CISA,Response to Domain IOC Ex2,no description,[],20,Human,Activity,Determine if Domain is Risk,s16240,Human Determine if Domain is Risk
p54,CISA,Response to Domain IOC Ex2,no description,[],20,Human,Activity,Check Proxy Logs & Document FIndings,s16242,Human Check Proxy Logs & Document FIndings
p54,CISA,Response to Domain IOC Ex2,no description,[],20,,Activity,Add Tag & Contact IT Group,s16243, Add Tag & Contact IT Group
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Event,Receive Domain IOC,s16245, Receive Domain IOC
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Event,Wait until SOC-designated times for pushing blocks,s16246, Wait until SOC-designated times for pushing blocks
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Gateway,Domain on Blacklist?,s16247, Domain on Blacklist?
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Gateway,Was push successful?,s16248, Was push successful?
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Gateway,Domain visited?,s16249, Domain visited?
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Gateway,Domain on Whitelist?,s16250, Domain on Whitelist?
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Gateway,Errors on workflow?,s16251, Errors on workflow?
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check Firewall Blacklist for Domain,s16252, Check Firewall Blacklist for Domain
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Extract Domain from IOC,s16253, Extract Domain from IOC
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Create Draft Alert Ticket with IOC,s16254, Create Draft Alert Ticket with IOC
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check for errors,s16255, Check for errors
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check SIEM for whether Domain has been visited from internal IP,s16256, Check SIEM for whether Domain has been visited from internal IP
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Pull internal IP,s16257, Pull internal IP
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check Firewall Whitelist for Domain,s16258, Check Firewall Whitelist for Domain
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Event,,s16260,
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Hand off ticket to analyst,s16261, Hand off ticket to analyst
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Email SOC that Domain has been added to consolidated Domain list,s16262, Email SOC that Domain has been added to consolidated Domain list
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Send email alert for workflow errors,s16263, Send email alert for workflow errors
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Add Domain to Daily Digest Email,s16264, Add Domain to Daily Digest Email
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Add Domain to Consolidated Domain Push List via Python script,s16265, Add Domain to Consolidated Domain Push List via Python script
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Write Domain block request information to database via Python script,s16266, Write Domain block request information to database via Python script
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Python script pushes  consolidated Domain list,s16267, Python script pushes  consolidated Domain list
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check Network Assignment Worksheets for agency assigned IP,s16268, Check Network Assignment Worksheets for agency assigned IP
p55,CISA,Response to Domain IOC Ex3 ,no description,[],25,,Activity,Check Agency Contact Spreadsheet for point of contact,s16269, Check Agency Contact Spreadsheet for point of contact
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,SOAR receives URL Container,s16270, SOAR receives URL Container
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,SOAR initiates File URL Playbook,s16271, SOAR initiates File URL Playbook
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,FW is Queried for URL Block List,s16272, FW is Queried for URL Block List
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,....Send Digest Email at End of Day of new URL Blocked,s16273, ....Send Digest Email at End of Day of new URL Blocked
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Add URL on FW to Block List,s16274, Add URL on FW to Block List
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,SIEM Queried for Prevalence,s16275, SIEM Queried for Prevalence
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Create Service Ticket for Analysts,s16276, Create Service Ticket for Analysts
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Create Case in SOAR,s16277, Create Case in SOAR
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,SOAR     checks URL  and Stores result in Case,s16278, SOAR     checks URL  and Stores result in Case
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,FW logs       ID    systems / users that connected and add to case,s16279, FW logs       ID    systems / users that connected and add to case
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Check SOAR for Errors,s16280, Check SOAR for Errors
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Send Service Ticket to Analysts,s16281, Send Service Ticket to Analysts
p56,CISA,Response to Domain IOC Ex4,no description,[],39,Human,Activity,Analysts Conducts Manual Actions,s16291,Human Analysts Conducts Manual Actions
p56,CISA,Response to Domain IOC Ex4,no description,[],39,Human,Activity,Analyst           Reviews IOC and Selects Yes/No for Take Action,s16292,Human Analyst           Reviews IOC and Selects Yes/No for Take Action
p56,CISA,Response to Domain IOC Ex4,no description,[],39,,Activity,Send Email Alert for Workflow Errors,s16293, Send Email Alert for Workflow Errors
p57,CISA,Response to Domain IOC Ex5,no description,[],11,Human,Activity,Analyst chooses action to respond to ticket,s16309,Human Analyst chooses action to respond to ticket
p57,CISA,Response to Domain IOC Ex5,no description,[],11,,Event,Catch ticket,s16311, Catch ticket
p57,CISA,Response to Domain IOC Ex5,no description,[],11,,Activity,Ticket is received by  Analyst,s16312, Ticket is received by  Analyst
p57,CISA,Response to Domain IOC Ex5,no description,[],11,,Activity,Block Domain via Web Proxy,s16313, Block Domain via Web Proxy
p57,CISA,Response to Domain IOC Ex5,no description,[],11,,Activity,Create Investigation Ticket,s16314, Create Investigation Ticket
p57,CISA,Response to Domain IOC Ex5,no description,[],11,,Activity,Send Investigation ticket to Analyst,s16317, Send Investigation ticket to Analyst
p58,CISA,Response to Email IOC Ex1,no description,[],12,,StartEvent,Email Sender IOC,s16320, Email Sender IOC
p58,CISA,Response to Email IOC Ex1,no description,[],12,,Gateway,Email in System?,s16321, Email in System?
p58,CISA,Response to Email IOC Ex1,no description,[],12,,Gateway,IOC Score = 4?,s16322, IOC Score = 4?
p58,CISA,Response to Email IOC Ex1,no description,[],12,,Activity,Check Matching Emails,s16323, Check Matching Emails
p58,CISA,Response to Email IOC Ex1,no description,[],12,,Activity,Check User Action Taken,s16326, Check User Action Taken
p58,CISA,Response to Email IOC Ex1,no description,[],12,Human,Activity,Filter on Sender for Block List,s16327,Human Filter on Sender for Block List
p58,CISA,Response to Email IOC Ex1,no description,[],12,Human,Activity,Filter on Sender for Spam List,s16328,Human Filter on Sender for Spam List
p58,CISA,Response to Email IOC Ex1,no description,[],12,Human,Activity,Add Comment on Actions,s16329,Human Add Comment on Actions
p58,CISA,Response to Email IOC Ex1,no description,[],12,,Event,Incident Response Procedure,s16331, Incident Response Procedure
p59,CISA,Response to Email IOC Ex2,no description,[],18,,StartEvent,Email IOC from MS-ISAC Feed,s16332, Email IOC from MS-ISAC Feed
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Gateway,IOC score = 4?,s16333, IOC score = 4?
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Gateway,Condition present?,s16334, Condition present?
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Gateway,Sender IOC Found?,s16335, Sender IOC Found?
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Gateway,Sender malicious?,s16336, Sender malicious?
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Gateway,Block sender?,s16337, Block sender?
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Activity,Orchestrator Manual Investigation,s16339, Orchestrator Manual Investigation
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Activity,Add New Condition for Sender,s16341, Add New Condition for Sender
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Activity,Add to Content Filter,s16342, Add to Content Filter
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Activity,Note Condition Already Present,s16343, Note Condition Already Present
p59,CISA,Response to Email IOC Ex2,no description,[],18,,Activity,Determine if Sender Email is Present,s16344, Determine if Sender Email is Present
p59,CISA,Response to Email IOC Ex2,no description,[],18,Human,Activity,Analyst Inspection,s16348,Human Analyst Inspection
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Event,Receive Email IOC,s16350, Receive Email IOC
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Gateway,Sender on Blacklist?,s16351, Sender on Blacklist?
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Gateway,Sender seen locally?,s16352, Sender seen locally?
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Check MST Blacklist for Sender,s16355, Check MST Blacklist for Sender
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Extract Sender from IOC,s16356, Extract Sender from IOC
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Check if MST has seen Sender locally,s16359, Check if MST has seen Sender locally
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Add Sender to MST Blacklist,s16360, Add Sender to MST Blacklist
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Get list of Users from MST who received email from Sender,s16361, Get list of Users from MST who received email from Sender
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Add MST User list to ticket,s16362, Add MST User list to ticket
p60,CISA,Response to Email IOC Ex3,no description,[],21,,Activity,Add Sender to Daily Digest Email,s16367, Add Sender to Daily Digest Email
p61,CISA,Response to File Hash Ex1,no description,[],14,,StartEvent,Feed or Orchestrator Alert,s16371, Feed or Orchestrator Alert
p61,CISA,Response to File Hash Ex1,no description,[],14,,Activity,Query Reputation Check,s16373, Query Reputation Check
p61,CISA,Response to File Hash Ex1,no description,[],14,,Activity,Create Alert in Rule Set,s16374, Create Alert in Rule Set
p61,CISA,Response to File Hash Ex1,no description,[],14,,Activity,Query Alerts,s16379, Query Alerts
p61,CISA,Response to File Hash Ex1,no description,[],14,,Gateway,File Present?,s16380, File Present?
p62,CISA,Response to File Hash IOC Ex2,no description,[],11,,StartEvent,File Hash Alert,s16385, File Hash Alert
p62,CISA,Response to File Hash IOC Ex2,no description,[],11,,Activity,Send Event Data for Review,s16386, Send Event Data for Review
p62,CISA,Response to File Hash IOC Ex2,no description,[],11,,Activity,Contact IT Group,s16387, Contact IT Group
